acceptability,Air Bag-Frontal-Driver,Air Bag-Frontal-Passenger,Basic Miles/km,Basic Years,Body Style,brake type,Brakes-ABS,Car year,drivetrain,Gas Mileage city,Gas Mileage Hwy,MRP,Parking Aid,Passenger Capacity,Tire Pressure Monitor
unaccepted,1,1,50000,4,3,4,1,2012,3,21,30,27270,0,5,1
accepted,1,1,50000,4,3,4,1,2012,3,22,28,28750,0,5,1
accepted,1,1,50000,4,3,4,1,2012,3,23,34,34900,0,5,1
accepted,1,1,50000,4,3,4,1,2012,3,25,36,30170,0,5,1
accepted,1,1,50000,4,3,4,1,2012,3,25,36,31240,0,5,1
unaccepted,1,1,50000,4,3,4,1,2012,3,25,36,32705,0,5,1
unaccepted,1,1,50000,4,3,4,1,2012,3,25,36,33450,1,5,1
unaccepted,1,1,50000,4,3,4,1,2012,3,30,42,30250,0,5,1
accepted,1,1,50000,4,3,4,1,2013,1,13,21,134500,1,4,1
unaccepted,1,1,50000,4,3,4,1,2013,1,16,24,70100,1,5,1
accepted,1,1,50000,4,3,4,1,2013,1,16,24,89800,1,5,1
accepted,1,1,50000,4,3,4,1,2013,1,16,24,90200,1,4,1
unaccepted,1,1,50000,4,3,4,1,2013,1,16,24,93500,1,5,1
unaccepted,1,1,50000,4,3,4,1,2013,1,16,24,131100,1,5,1
unaccepted,1,1,50000,4,3,4,1,2013,1,16,24,135000,1,5,1
accepted,1,1,50000,4,3,4,1,2013,1,17,25,36035,1,5,1
accepted,1,1,50000,4,3,4,1,2013,1,17,25,37460,1,5,1
unaccepted,1,1,50000,4,3,4,1,2013,1,17,26,47600,0,5,1
accepted,1,1,50000,4,3,4,1,2013,1,17,26,47600,1,5,1
unaccepted,1,1,50000,4,3,4,1,2013,1,17,26,50915,1,5,1
unaccepted,1,1,50000,4,3,4,1,2013,1,17,26,55810,1,5,1
unaccepted,1,1,50000,4,3,4,1,2013,1,17,26,60385,1,5,1
accepted,1,1,50000,4,3,4,1,2013,1,17,27,71900,1,5,1
accepted,1,1,50000,4,3,4,1,2013,1,17,27,78800,1,5,1
accepted,1,1,50000,4,3,4,1,2013,1,18,26,40920,0,5,1
accepted,1,1,50000,4,3,4,1,2013,1,18,26,43195,1,5,1
unaccepted,1,1,50000,4,3,4,1,2013,1,18,26,45695,1,5,1
accepted,1,1,50000,4,3,4,1,2013,1,18,26,47795,1,5,1
accepted,1,1,50000,4,3,4,1,2013,1,18,26,60600,1,5,1
accepted,1,1,50000,4,3,4,1,2013,1,18,27,45240,0,5,1
accepted,1,1,50000,4,3,4,1,2013,1,18,27,50190,1,5,1
unaccepted,1,1,50000,4,3,4,1,2013,1,18,27,50400,0,5,1
accepted,1,1,50000,4,3,4,1,2013,1,18,27,50400,1,5,1
unaccepted,1,1,50000,4,3,4,1,2013,1,18,28,49000,0,5,1
unaccepted,1,1,50000,4,3,4,1,2013,1,18,28,49000,1,5,1
unaccepted,1,1,50000,4,3,4,1,2013,1,18,28,60100,0,4,1
accepted,1,1,50000,4,3,4,1,2013,1,18,28,60100,1,4,1
unaccepted,1,1,50000,4,3,4,1,2013,1,18,28,78500,1,5,1
unaccepted,1,1,50000,4,3,4,1,2013,1,18,28,87200,1,5,1
unaccepted,1,1,50000,4,3,4,1,2013,1,19,28,80600,1,5,1
unaccepted,1,1,50000,4,3,4,1,2013,1,20,30,34600,0,5,1
accepted,1,1,50000,4,3,4,1,2013,1,20,30,34600,1,5,1
unaccepted,1,1,50000,4,3,4,1,2013,1,20,30,36900,0,5,1
accepted,1,1,50000,4,3,4,1,2013,1,20,30,41395,1,5,1
accepted,1,1,50000,4,3,4,1,2013,1,20,30,43895,1,5,1
accepted,1,1,50000,4,3,4,1,2013,1,20,30,44400,0,5,1
accepted,1,1,50000,4,3,4,1,2013,1,20,30,44400,1,5,1
unaccepted,1,1,50000,4,3,4,1,2013,1,20,30,45995,1,5,1
unaccepted,1,1,50000,4,3,4,1,2013,1,21,28,30850,0,5,1
unaccepted,1,1,50000,4,3,4,1,2013,1,22,32,33400,0,5,1
unaccepted,1,1,50000,4,3,4,1,2013,1,22,32,33400,1,5,1
unaccepted,1,1,50000,4,3,4,1,2013,3,13,20,140700,1,4,1
unaccepted,1,1,50000,4,3,4,1,2013,3,14,19,63215,1,5,1
unaccepted,1,1,50000,4,3,4,1,2013,3,16,24,67800,1,5,1
unaccepted,1,1,50000,4,3,4,1,2013,3,16,24,90500,1,5,1
unaccepted,1,1,50000,4,3,4,1,2013,3,16,24,128100,1,5,1
unaccepted,1,1,50000,4,3,4,1,2013,3,16,24,132000,1,5,1
unaccepted,1,1,50000,4,3,4,1,2013,3,17,25,86800,1,5,1
unaccepted,1,1,50000,4,3,4,1,2013,3,17,25,87200,1,4,1
accepted,1,1,50000,4,3,4,1,2013,3,17,27,35285,1,5,1
unaccepted,1,1,50000,4,3,4,1,2013,3,17,27,36705,1,5,1
accepted,1,1,50000,4,3,4,1,2013,3,17,27,39240,1,5,1
accepted,1,1,50000,4,3,4,1,2013,3,17,28,44075,1,5,1
unaccepted,1,1,50000,4,3,4,1,2013,3,17,28,48690,1,5,1
unaccepted,1,1,50000,4,3,4,1,2013,3,17,28,53585,1,5,1
accepted,1,1,50000,4,3,4,1,2013,3,17,28,58160,1,5,1
accepted,1,1,50000,4,3,4,1,2013,3,18,27,39095,0,5,1
unaccepted,1,1,50000,4,3,4,1,2013,3,18,27,43340,0,5,1
accepted,1,1,50000,4,3,4,1,2013,3,18,27,48290,1,5,1
accepted,1,1,50000,4,3,4,1,2013,3,18,29,30635,1,5,1
accepted,1,1,50000,4,3,4,1,2013,3,18,29,32045,1,5,1
unaccepted,1,1,50000,4,3,4,1,2013,3,18,29,33215,1,5,1
unaccepted,1,1,50000,4,3,4,1,2013,3,19,28,41195,1,5,1
accepted,1,1,50000,4,3,4,1,2013,3,19,28,43695,1,5,1
unaccepted,1,1,50000,4,3,4,1,2013,3,19,28,46695,1,5,1
unaccepted,1,1,50000,4,3,4,1,2013,3,19,28,73600,1,5,1
accepted,1,1,50000,4,3,4,1,2013,3,19,28,77600,1,5,1
accepted,1,1,50000,4,3,4,1,2013,3,19,31,29015,0,5,1
accepted,1,1,50000,4,3,4,1,2013,3,19,31,30635,1,5,1
accepted,1,1,50000,4,3,4,1,2013,3,19,31,32045,1,5,1
unaccepted,1,1,50000,4,3,4,1,2013,3,20,30,58300,1,5,1
unaccepted,1,1,50000,4,3,4,1,2013,3,20,30,76500,1,4,1
unaccepted,1,1,50000,4,3,4,1,2013,3,21,28,28750,0,5,1
unaccepted,1,1,50000,4,3,4,1,2013,3,21,30,27270,0,5,1
unaccepted,1,1,50000,4,3,4,1,2013,3,21,31,34900,0,5,1
unaccepted,1,1,50000,4,3,4,1,2013,3,21,31,39395,1,5,1
unaccepted,1,1,50000,4,3,4,1,2013,3,21,31,41895,1,5,1
unaccepted,1,1,50000,4,3,4,1,2013,3,21,31,44895,1,5,1
accepted,1,1,50000,4,3,4,1,2013,3,22,30,84300,1,5,1
accepted,1,1,50000,4,3,4,1,2013,3,22,33,33095,0,5,1
unaccepted,1,1,50000,4,3,4,1,2013,3,22,33,37590,1,5,1
unaccepted,1,1,50000,4,3,4,1,2013,3,25,36,31660,0,5,1
accepted,1,1,50000,4,3,4,1,2013,3,25,36,33870,1,5,1
accepted,1,1,50000,4,3,4,1,2013,3,30,42,30250,0,5,1
accepted,1,1,50000,4,3,4,1,2014,1,16,24,62095,1,5,1
accepted,1,1,50000,4,3,4,1,2014,1,16,24,69095,1,5,1
unaccepted,1,1,50000,4,3,4,1,2014,1,17,26,38615,1,5,1
accepted,1,1,50000,4,3,4,1,2014,1,17,26,40285,1,5,1
unaccepted,1,1,50000,4,3,4,1,2014,1,17,26,51315,1,5,1
unaccepted,1,1,50000,4,3,4,1,2014,1,19,27,31865,0,5,1
unaccepted,1,1,50000,4,3,4,1,2014,1,19,27,33735,1,5,1
accepted,1,1,50000,4,3,4,1,2014,1,19,27,35935,1,5,1
accepted,1,1,50000,4,3,4,1,2014,1,19,27,39270,1,5,1
accepted,1,1,50000,4,3,4,1,2014,1,19,28,47100,1,5,1
unaccepted,1,1,50000,4,3,4,1,2014,1,19,28,53000,1,5,1
unaccepted,1,1,50000,4,3,4,1,2014,1,19,28,59400,1,5,1
accepted,1,1,50000,4,3,4,1,2014,1,19,28,63800,1,5,1
unaccepted,1,1,50000,4,3,4,1,2014,3,14,19,63600,1,5,1
accepted,1,1,50000,4,3,4,1,2014,3,16,24,59070,1,5,1
unaccepted,1,1,50000,4,3,4,1,2014,3,16,24,69070,1,5,1
unaccepted,1,1,50000,4,3,4,1,2014,3,18,28,39210,1,5,1
accepted,1,1,50000,4,3,4,1,2014,3,18,28,39755,1,5,1
unaccepted,1,1,50000,4,3,4,1,2014,3,18,28,44600,1,5,1
unaccepted,1,1,50000,4,3,4,1,2014,3,18,28,45800,1,5,1
accepted,1,1,50000,4,3,4,1,2014,3,18,28,49510,1,5,1
accepted,1,1,50000,4,3,4,1,2014,3,18,28,54455,1,5,1
unaccepted,1,1,50000,4,3,4,1,2014,3,18,28,61750,1,5,1
unaccepted,1,1,50000,4,3,4,1,2014,3,20,30,45100,1,5,1
accepted,1,1,50000,4,3,4,1,2014,3,20,30,51000,1,5,1
unaccepted,1,1,50000,4,3,4,1,2014,3,20,30,57400,1,5,1
unaccepted,1,1,50000,4,3,4,1,2014,3,20,30,61800,1,5,1
unaccepted,1,1,50000,4,3,4,1,2014,3,21,30,29690,0,5,1
accepted,1,1,50000,4,3,4,1,2014,3,21,30,31560,1,5,1
unaccepted,1,1,50000,4,3,4,1,2014,3,21,30,33760,1,5,1
unaccepted,1,1,50000,4,3,4,1,2014,3,21,30,36905,1,5,1
accepted,1,1,50000,4,3,4,1,2014,3,21,31,35095,0,5,1
unaccepted,1,1,50000,4,3,4,1,2014,3,21,31,39095,1,5,1
unaccepted,1,1,50000,4,3,4,1,2014,3,21,31,42095,1,5,1
unaccepted,1,1,50000,4,3,4,1,2014,3,21,31,45095,1,5,1
accepted,1,1,50000,4,3,4,1,2014,3,22,33,33065,0,5,1
accepted,1,1,50000,4,3,4,1,2014,3,22,33,37095,1,5,1
accepted,1,1,50000,4,3,4,1,2014,3,25,36,33535,0,5,1
accepted,1,1,50000,4,3,4,1,2014,3,25,36,35610,1,5,1
unaccepted,1,1,50000,4,3,4,1,2015,1,17,26,38730,1,5,1
accepted,1,1,50000,4,3,4,1,2015,1,17,26,40500,1,5,1
accepted,1,1,50000,4,3,4,1,2015,1,17,26,51000,1,5,1
accepted,1,1,50000,4,3,4,1,2015,1,17,26,56900,1,5,1
accepted,1,1,50000,4,3,4,1,2015,1,17,26,64245,1,5,1
accepted,1,1,50000,4,3,4,1,2015,1,19,27,32415,0,5,1
unaccepted,1,1,50000,4,3,4,1,2015,1,19,27,34325,1,5,1
accepted,1,1,50000,4,3,4,1,2015,1,19,27,36525,1,5,1
unaccepted,1,1,50000,4,3,4,1,2015,1,19,27,39810,1,5,1
unaccepted,1,1,50000,4,3,4,1,2015,1,19,28,47345,1,5,1
unaccepted,1,1,50000,4,3,4,1,2015,1,19,28,53270,1,5,1
unaccepted,1,1,50000,4,3,4,1,2015,1,19,28,57670,1,5,1
accepted,1,1,50000,4,3,4,1,2015,1,19,28,62070,1,5,1
accepted,1,1,50000,4,3,4,1,2015,1,20,28,37245,0,5,1
accepted,1,1,50000,4,3,4,1,2015,1,20,28,41340,1,5,1
accepted,1,1,50000,4,3,4,1,2015,1,20,28,44660,1,5,1
accepted,1,1,50000,4,3,4,1,2015,1,20,28,46715,1,5,1
unaccepted,1,1,50000,4,3,4,1,2015,3,16,24,59340,1,5,1
unaccepted,1,1,50000,4,3,4,1,2015,3,16,24,69340,1,5,1
unaccepted,1,1,50000,4,3,4,1,2015,3,18,28,31065,1,5,1
accepted,1,1,50000,4,3,4,1,2015,3,18,28,38025,1,5,1
unaccepted,1,1,50000,4,3,4,1,2015,3,18,28,39970,1,5,1
unaccepted,1,1,50000,4,3,4,1,2015,3,18,28,44660,1,5,1
unaccepted,1,1,50000,4,3,4,1,2015,3,18,28,49000,1,5,1
accepted,1,1,50000,4,3,4,1,2015,3,18,28,54670,1,5,1
unaccepted,1,1,50000,4,3,4,1,2015,3,18,28,62015,1,5,1
unaccepted,1,1,50000,4,3,4,1,2015,3,20,30,45345,1,5,1
accepted,1,1,50000,4,3,4,1,2015,3,20,30,51270,1,5,1
accepted,1,1,50000,4,3,4,1,2015,3,20,30,55670,1,5,1
unaccepted,1,1,50000,4,3,4,1,2015,3,20,30,60070,1,5,1
unaccepted,1,1,50000,4,3,4,1,2015,3,21,30,29990,0,5,1
unaccepted,1,1,50000,4,3,4,1,2015,3,21,30,31900,1,5,1
unaccepted,1,1,50000,4,3,4,1,2015,3,21,30,34100,1,5,1
unaccepted,1,1,50000,4,3,4,1,2015,3,21,30,37385,1,5,1
accepted,1,1,50000,4,3,4,1,2015,3,21,30,42660,1,5,1
unaccepted,1,1,50000,4,3,4,1,2015,3,21,30,45615,1,5,1
unaccepted,1,1,50000,4,3,4,1,2015,3,21,33,33215,0,5,1
accepted,1,1,50000,4,3,4,1,2015,3,21,33,37340,1,5,1
unaccepted,1,1,50000,4,3,4,1,2015,3,25,36,33635,1,5,1
accepted,1,1,50000,4,3,4,1,2015,3,25,36,35725,1,5,1
unaccepted,1,1,50000,4,3,4,1,2016,1,16,23,63770,1,5,1
accepted,1,1,50000,4,3,4,1,2016,1,16,23,72320,1,5,1
accepted,1,1,50000,4,3,4,1,2016,1,17,26,38905,1,5,1
accepted,1,1,50000,4,3,4,1,2016,1,17,26,40675,1,5,1
unaccepted,1,1,50000,4,3,4,1,2016,1,17,26,51250,1,5,1
accepted,1,1,50000,4,3,4,1,2016,1,17,26,57935,1,5,1
unaccepted,1,1,50000,4,3,4,1,2016,1,17,26,66780,1,5,1
unaccepted,1,1,50000,4,3,4,1,2016,1,18,27,55495,1,5,0
accepted,1,1,50000,4,3,4,1,2016,1,18,27,60395,1,5,0
accepted,1,1,50000,4,3,4,1,2016,1,18,27,63570,1,5,0
accepted,1,1,50000,4,3,4,1,2016,1,18,27,83465,1,5,0
accepted,1,1,50000,4,3,4,1,2016,1,19,27,31415,0,5,1
accepted,1,1,50000,4,3,4,1,2016,1,19,27,33990,1,5,1
accepted,1,1,50000,4,3,4,1,2016,1,19,27,36490,1,5,1
unaccepted,1,1,50000,4,3,4,1,2016,1,19,28,43340,1,5,1
accepted,1,1,50000,4,3,4,1,2016,1,21,29,47560,1,5,1
unaccepted,1,1,50000,4,3,4,1,2016,1,21,29,53285,1,5,1
unaccepted,1,1,50000,4,3,4,1,2016,1,21,29,58285,1,5,1
accepted,1,1,50000,4,3,4,1,2016,1,21,29,62685,1,5,1
accepted,1,1,50000,4,3,4,1,2016,1,22,30,37245,0,5,1
accepted,1,1,50000,4,3,4,1,2016,1,22,30,45155,1,5,1
accepted,1,1,50000,4,3,4,1,2016,1,22,30,47210,1,5,1
accepted,1,1,50000,4,3,4,1,2016,3,14,21,83995,1,5,1
unaccepted,1,1,50000,4,3,4,1,2016,3,16,24,59955,1,5,1
unaccepted,1,1,50000,4,3,4,1,2016,3,16,24,69955,1,5,1
accepted,1,1,50000,4,3,4,1,2016,3,17,23,60465,1,5,1
unaccepted,1,1,50000,4,3,4,1,2016,3,18,28,31065,1,5,1
accepted,1,1,50000,4,3,4,1,2016,3,18,28,33810,1,5,1
accepted,1,1,50000,4,3,4,1,2016,3,18,28,34065,1,5,1
accepted,1,1,50000,4,3,4,1,2016,3,18,28,35900,1,5,1
accepted,1,1,50000,4,3,4,1,2016,3,18,28,38200,1,5,1
unaccepted,1,1,50000,4,3,4,1,2016,3,18,28,40145,1,5,1
unaccepted,1,1,50000,4,3,4,1,2016,3,18,28,45295,1,5,1
accepted,1,1,50000,4,3,4,1,2016,3,18,28,49250,1,5,1
accepted,1,1,50000,4,3,4,1,2016,3,18,28,55705,1,5,1
unaccepted,1,1,50000,4,3,4,1,2016,3,18,28,64550,1,5,1
unaccepted,1,1,50000,4,3,4,1,2016,3,20,30,48110,1,5,1
unaccepted,1,1,50000,4,3,4,1,2016,3,21,30,28990,0,5,1
unaccepted,1,1,50000,4,3,4,1,2016,3,21,30,31565,1,5,1
unaccepted,1,1,50000,4,3,4,1,2016,3,21,30,34065,1,5,1
accepted,1,1,50000,4,3,4,1,2016,3,21,31,45560,1,5,1
accepted,1,1,50000,4,3,4,1,2016,3,21,31,51285,1,5,1
accepted,1,1,50000,4,3,4,1,2016,3,21,31,56285,1,5,1
accepted,1,1,50000,4,3,4,1,2016,3,21,31,60685,1,5,1
accepted,1,1,50000,4,3,4,1,2016,3,22,31,43155,1,5,1
unaccepted,1,1,50000,4,3,4,1,2016,3,22,31,53495,1,5,0
unaccepted,1,1,50000,4,3,4,1,2016,3,22,31,58395,1,5,0
unaccepted,1,1,50000,4,3,4,1,2016,3,22,32,33215,0,5,1
unaccepted,1,1,50000,4,3,4,1,2016,3,22,32,37340,1,5,1
unaccepted,1,1,50000,4,3,4,1,2018,1,16,23,72495,1,5,1
accepted,1,1,50000,4,3,4,1,2018,1,17,26,52395,1,5,1
accepted,1,1,50000,4,3,4,1,2018,1,17,26,58995,1,5,1
accepted,1,1,50000,4,3,4,1,2018,1,17,26,67895,1,5,1
accepted,1,1,50000,4,3,4,1,2018,1,18,27,56095,1,5,0
accepted,1,1,50000,4,3,4,1,2018,1,18,27,61195,1,5,0
accepted,1,1,50000,4,3,4,1,2018,1,18,27,65295,1,5,0
unaccepted,1,1,50000,4,3,4,1,2018,1,18,27,84295,1,5,0
unaccepted,1,1,50000,4,3,4,1,2018,1,19,27,39070,1,5,1
accepted,1,1,50000,4,3,4,1,2018,1,19,27,46895,1,5,1
accepted,1,1,50000,4,3,4,1,2018,1,19,27,61695,1,5,1
unaccepted,1,1,50000,4,3,4,1,2018,1,20,29,41070,1,5,1
unaccepted,1,1,50000,4,3,4,1,2018,1,20,29,43470,1,5,1
accepted,1,1,50000,4,3,4,1,2018,1,20,29,47070,1,5,1
unaccepted,1,1,50000,4,3,4,1,2018,1,21,29,29070,0,5,1
accepted,1,1,50000,4,3,4,1,2018,1,21,29,31770,0,5,1
accepted,1,1,50000,4,3,4,1,2018,1,21,29,32670,0,5,1
unaccepted,1,1,50000,4,3,4,1,2018,1,21,29,33870,0,5,1
unaccepted,1,1,50000,4,3,4,1,2018,1,21,29,35070,0,5,1
accepted,1,1,50000,4,3,4,1,2018,1,21,29,48495,1,5,1
accepted,1,1,50000,4,3,4,1,2018,1,21,29,54195,1,5,1
unaccepted,1,1,50000,4,3,4,1,2018,1,22,30,37495,0,5,1
unaccepted,1,1,50000,4,3,4,1,2018,1,22,30,41295,1,5,1
unaccepted,1,1,50000,4,3,4,1,2018,3,14,21,86495,1,5,1
unaccepted,1,1,50000,4,3,4,1,2018,3,16,23,61595,1,5,1
accepted,1,1,50000,4,3,4,1,2018,3,16,24,61195,1,5,1
accepted,1,1,50000,4,3,4,1,2018,3,16,24,71295,1,5,1
unaccepted,1,1,50000,4,3,4,1,2018,3,19,28,46395,1,5,1
unaccepted,1,1,50000,4,3,4,1,2018,3,19,28,50395,1,5,1
accepted,1,1,50000,4,3,4,1,2018,3,19,28,56795,1,5,1
accepted,1,1,50000,4,3,4,1,2018,3,19,28,65695,1,5,1
accepted,1,1,50000,4,3,4,1,2018,3,20,30,44895,1,5,1
accepted,1,1,50000,4,3,4,1,2018,3,20,30,47895,1,5,1
accepted,1,1,50000,4,3,4,1,2018,3,20,30,59695,1,5,1
accepted,1,1,50000,4,3,4,1,2018,3,21,30,44870,1,5,1
accepted,1,1,50000,4,3,4,1,2018,3,22,30,46495,1,5,1
unaccepted,1,1,50000,4,3,4,1,2018,3,22,30,52195,1,5,1
accepted,1,1,50000,4,3,4,1,2018,3,22,30,54095,1,5,0
unaccepted,1,1,50000,4,3,4,1,2018,3,22,30,59195,1,5,0
accepted,1,1,50000,4,3,4,1,2018,3,22,31,35495,0,5,1
unaccepted,1,1,50000,4,3,4,1,2018,3,22,31,39295,1,5,1
accepted,1,1,50000,4,3,4,1,2018,3,22,32,24990,0,5,1
unaccepted,1,1,50000,4,3,4,1,2018,3,22,32,27670,0,5,1
accepted,1,1,50000,4,3,4,1,2018,3,22,32,29770,0,5,1
unaccepted,1,1,50000,4,3,4,1,2018,3,22,32,31770,0,5,1
accepted,1,1,50000,4,3,4,1,2018,3,25,35,29565,1,5,1
accepted,1,1,50000,4,3,4,1,2018,3,25,35,33670,1,5,1
accepted,1,1,50000,4,3,4,1,2018,3,25,35,36370,1,5,1
accepted,1,1,50000,4,3,4,1,2018,3,25,35,38670,1,5,1
unaccepted,1,1,50000,4,3,4,1,2019,1,16,23,72995,1,5,1
accepted,1,1,50000,4,3,4,1,2019,1,17,26,52895,1,5,1
accepted,1,1,50000,4,3,4,1,2019,1,17,26,59495,1,5,1
accepted,1,1,50000,4,3,4,1,2019,1,17,26,68395,1,5,1
unaccepted,1,1,50000,4,3,4,1,2019,1,18,26,62195,1,5,1
unaccepted,1,1,50000,4,3,4,1,2019,1,18,26,66595,1,5,0
accepted,1,1,50000,4,3,4,1,2019,1,18,26,86795,1,5,0
accepted,1,1,50000,4,3,4,1,2019,1,18,27,55495,1,5,0
accepted,1,1,50000,4,3,4,1,2019,1,18,27,62595,1,5,0
accepted,1,1,50000,4,3,4,1,2019,1,19,27,39070,1,5,1
accepted,1,1,50000,4,3,4,1,2019,1,20,29,41070,1,5,1
unaccepted,1,1,50000,4,3,4,1,2019,1,20,29,43470,1,5,1
accepted,1,1,50000,4,3,4,1,2019,1,20,29,47070,1,5,1
accepted,1,1,50000,4,3,4,1,2019,1,21,29,29070,0,5,1
accepted,1,1,50000,4,3,4,1,2019,1,21,29,31770,0,5,1
unaccepted,1,1,50000,4,3,4,1,2019,1,21,29,32670,0,5,1
unaccepted,1,1,50000,4,3,4,1,2019,1,21,29,33870,0,5,1
accepted,1,1,50000,4,3,4,1,2019,1,21,29,35070,0,5,1
accepted,1,1,50000,4,3,4,1,2019,1,21,29,48995,1,5,1
accepted,1,1,50000,4,3,4,1,2019,1,21,29,54695,1,5,1
accepted,1,1,50000,4,3,4,1,2019,3,14,21,86995,1,5,1
unaccepted,1,1,50000,4,3,4,1,2019,3,16,24,61695,1,5,1
unaccepted,1,1,50000,4,3,4,1,2019,3,16,24,71795,1,5,1
accepted,1,1,50000,4,3,4,1,2019,3,19,28,46895,1,5,1
unaccepted,1,1,50000,4,3,4,1,2019,3,19,28,50895,1,5,1
unaccepted,1,1,50000,4,3,4,1,2019,3,19,28,57295,1,5,1
accepted,1,1,50000,4,3,4,1,2019,3,19,28,66195,1,5,1
accepted,1,1,50000,4,3,4,1,2019,3,19,29,60195,1,5,1
unaccepted,1,1,50000,4,3,4,1,2019,3,20,30,39370,1,5,1
accepted,1,1,50000,4,3,4,1,2019,3,20,30,44870,1,5,1
unaccepted,1,1,50000,4,3,4,1,2019,3,22,30,46995,1,5,1
accepted,1,1,50000,4,3,4,1,2019,3,22,30,52695,1,5,1
accepted,1,1,50000,4,3,4,1,2019,3,22,32,25070,0,5,1
accepted,1,1,50000,4,3,4,1,2019,3,22,32,27670,0,5,1
unaccepted,1,1,50000,4,3,4,1,2019,3,22,32,29770,0,5,1
accepted,1,1,50000,4,3,4,1,2019,3,22,32,31770,0,5,1
unaccepted,1,1,50000,4,3,4,1,2019,3,22,32,35270,1,5,1
accepted,1,1,50000,4,3,4,1,2019,3,24,34,50495,1,5,0
unaccepted,1,1,50000,4,3,4,1,2019,3,24,34,58095,1,5,0
accepted,1,1,50000,4,3,4,1,2019,3,25,35,29570,1,5,1
accepted,1,1,50000,4,3,4,1,2019,3,25,35,33670,1,5,1
unaccepted,1,1,50000,4,3,4,1,2019,3,25,35,36370,1,5,1
unaccepted,1,1,50000,4,3,4,1,2019,3,25,35,38670,1,5,1
unaccepted,1,1,50000,4,4,1,1,2014,1,16,22,77900,1,4,1
accepted,1,1,50000,4,4,1,1,2014,1,16,24,97200,1,4,1
accepted,1,1,50000,4,4,1,1,2014,1,20,29,46600,0,4,1
accepted,1,1,50000,4,4,1,1,2014,1,20,29,85900,1,4,1
accepted,1,1,50000,4,4,1,1,2014,1,21,33,50750,0,4,1
unaccepted,1,1,50000,4,4,1,1,2014,1,22,31,42900,0,2,1
unaccepted,1,1,50000,4,4,1,1,2014,3,14,20,117500,1,4,1
accepted,1,1,50000,4,4,1,1,2014,3,17,24,65800,0,2,1
accepted,1,1,50000,4,4,1,1,2014,3,17,25,94200,1,4,1
unaccepted,1,1,50000,4,4,1,1,2014,3,19,26,56950,0,2,1
unaccepted,1,1,50000,4,4,1,1,2014,3,20,30,54900,0,4,1
accepted,1,1,50000,4,4,1,1,2014,3,20,30,82900,1,4,1
unaccepted,1,1,50000,4,4,1,1,2014,3,22,34,48950,0,2,1
unaccepted,1,1,50000,4,4,1,1,2014,3,23,34,48750,0,4,1
accepted,1,1,50000,4,4,1,1,2014,3,28,34,26195,1,4,1
accepted,1,1,50000,4,4,1,1,2014,3,31,40,19945,1,4,1
unaccepted,1,1,50000,4,4,1,1,2014,3,31,40,22500,1,4,1
unaccepted,1,1,50000,4,4,1,1,2015,1,16,24,97900,1,4,1
accepted,1,1,50000,4,4,1,1,2015,1,20,29,86600,1,4,1
unaccepted,1,1,50000,4,4,1,1,2015,1,21,29,47600,0,4,1
unaccepted,1,1,50000,4,4,1,1,2015,1,22,31,43350,0,2,1
unaccepted,1,1,50000,4,4,1,1,2015,1,22,33,39700,0,4,1
unaccepted,1,1,50000,4,4,1,1,2015,3,14,20,118200,1,4,1
accepted,1,1,50000,4,4,1,1,2015,3,17,24,56950,0,2,1
unaccepted,1,1,50000,4,4,1,1,2015,3,17,24,65800,0,2,1
accepted,1,1,50000,4,4,1,1,2015,3,17,25,94900,1,4,1
unaccepted,1,1,50000,4,4,1,1,2015,3,17,26,72500,0,4,1
unaccepted,1,1,50000,4,4,1,1,2015,3,20,31,83600,1,4,1
accepted,1,1,50000,4,4,1,1,2015,3,21,32,47700,0,4,1
accepted,1,1,50000,4,4,1,1,2015,3,22,34,48950,0,2,1
accepted,1,1,50000,4,4,1,1,2015,3,23,34,37900,0,4,1
accepted,1,1,50000,4,4,1,1,2015,3,28,34,26595,1,4,1
accepted,1,1,50000,4,4,1,1,2015,3,31,40,20345,1,4,1
accepted,1,1,50000,4,4,1,1,2015,3,31,40,22800,1,4,1
unaccepted,1,1,50000,4,4,1,1,2016,1,15,24,99200,1,4,1
accepted,1,1,50000,4,4,1,1,2016,1,20,29,87800,1,4,1
unaccepted,1,1,50000,4,4,1,1,2016,1,20,30,50750,0,4,1
unaccepted,1,1,50000,4,4,1,1,2016,1,21,29,47900,0,4,1
unaccepted,1,1,50000,4,4,1,1,2016,1,22,34,40650,0,4,1
unaccepted,1,1,50000,4,4,1,1,2016,1,23,30,46400,1,2,1
unaccepted,1,1,50000,4,4,1,1,2016,3,14,20,119700,1,4,1
accepted,1,1,50000,4,4,1,1,2016,3,17,25,96200,1,4,1
accepted,1,1,50000,4,4,1,1,2016,3,17,26,74200,0,4,1
accepted,1,1,50000,4,4,1,1,2016,3,20,31,48750,0,4,1
unaccepted,1,1,50000,4,4,1,1,2016,3,20,31,84800,1,4,1
unaccepted,1,1,50000,4,4,1,1,2016,3,23,34,38650,0,4,1
unaccepted,1,1,50000,4,4,1,1,2016,3,28,34,26695,1,4,1
unaccepted,1,1,50000,4,4,1,1,2016,3,31,40,20395,1,4,1
accepted,1,1,50000,4,4,1,1,2016,3,31,40,21395,1,4,1
accepted,1,1,50000,4,4,1,1,2016,3,31,40,24495,1,4,1
unaccepted,1,1,50000,4,4,1,1,2018,1,16,25,101300,1,4,1
